speaker_id	file_name	gender	sentence	environment	duration
1	thai_000054.wav	female	และเก็บบันทึกเสียงพูดลงในแผ่นวงจรหน่วยความจำ	clean	8.35
1	thai_000055.wav	female	ฉะนั้นหนอนกอก็เป็นแมลงศัตรูข้าวชนิดหนึ่งที่ทำให้ผลิตผลข้าวลดต่ำลง	clean	5.76
1	thai_000056.wav	female	สัตว์ปีกที่มีการเลี้ยงกันในแง่การค้าคือ	clean	5.51
1	thai_000057.wav	female	ประกอบด้วยจันทันกันสาดแปลกลอน	clean	5.65
1	thai_000058.wav	female	ซึ่งใช้ส่วนต่างๆของร่างกายหรือเมล็ดพืชที่เป็นที่รู้จักคุ้นเคยมาเป็นตัวเทียบขนาด	clean	5.86
1	thai_000059.wav	female	กระบวนการผลิตแผ่นวงจรพิมพ์แบบ 2 หน้า To Home ประกอบด้วยขั้นตอนการชุบเคลือบดังแผนภาพแสดงภาพตัดขวางของรูเจาะ	clean	6.3
1	thai_000060.wav	female	เพื่อใช้ถ่ายทอดข้อมูลดิจิตอลหรือสัญญาณเสียงซึ่งอยู่ในรูปของสัญญาณ pcm	clean	6.73
1	thai_000061.wav	female	เพื่อแปลงให้เป็นข้อความสำหรับนำไปใช้ในระบบ	clean	15.74
1	thai_000062.wav	female	โดยไม่ต้องการให้ผู้ชายต้องเสียค่าใช้จ่ายในการจัดซื้อฮาร์ดแวร์เพิ่มเติมแต่อย่างใด	clean	5.51
1	thai_000063.wav	female	จำพวกสัตว์น้ำเช่นปลาช่อนดีหางเกล็ดปลาไหลหางหัวปลาหมึกกระดองหรือลิ้นทะเลปูม้ากล้ามกระดองและอื่นๆ	clean	6.12
1	thai_000064.wav	female	เมื่อเปรียบเทียบกับอัตราถ่ายทอดข้อมูลของเครื่องคอมพิวเตอร์	clean	6.5
1	thai_000065.wav	female	พระราชทานให้ใช้เป็นหลักวิชาการและเทคนิคในการปฏิบัติการฝนหลวงในพุทธศักราช 2516 เป็นต้นมาจนตราบเท่าทุกวันนี้	clean	5.33
1	thai_000066.wav	female	ถ้ามุงด้วยกระเบื้องใช้กระเบื้องครอบเป็นส่วนปิด	clean	6.18
1	thai_000067.wav	female	ใช้เป็นทั้งผ้านุ่งผ้าเช็ดตัวผ้าเคนพุงและผ้าพาดไหล่	clean	5.8
1	thai_000068.wav	female	เลเซอร์ทำขึ้นจากของแข็งก๊าซของเหลวและสารกึ่งตัวนำ	clean	5.8
1	thai_000069.wav	female	จากการทดลองพบว่าโครงสร้างของสารตัวนำยิ่งยวดที่เตรียมได้อยู่ในระบบ	clean	6.17
1	thai_000070.wav	female	มี Doctor อุดมวโรตม์ศิครินทร์และดรนิตยากาญจนวรรณเป็นประธานโครงการ	clean	5.76
1	thai_000071.wav	female	จากรูปที่ 1 จะเห็นว่าประกอบด้วยบล็อกต่างๆ 11 Block คือ	clean	12.81
1	thai_000072.wav	female	เพื่อเป็นการทบทวนความเข้าใจของทุกฝ่ายที่เกี่ยวข้องทั้งภาครัฐบาลและเอกชนว่าศูนย์เทคโนโลยีอิเล็กทรอนิกส์และคอมพิวเตอร์แห่งชาติมีความเป็นมาอย่างไร	clean	6.88
1	thai_000073.wav	female	และสามารถเลือกพิมพ์กราฟที่ต้องการออกทางเครื่องพิมพ์ได้	clean	5.66
1	thai_000074.wav	female	เครื่องรับวิทยุสื่อสารคมนาคมผ่าน usf นับวันจะมีบทบาทมากขึ้น	clean	10.46
1	thai_000075.wav	female	นอกจากบทเรียนทั้งภาคทฤษฎีและภาคปฏิบัติที่กล่าวในข้อ 3.1 และ 3.2 แล้ว	clean	6.53
1	thai_000076.wav	female	ส่วนหนึ่งเพราะเกรงว่าจะประสบปัญหาขาดแคลนบุคลากรที่มีความรู้ความสามารถ	clean	7.31
1	thai_000077.wav	female	และเก็บบันทึกเสียงพูดลงในแผ่นวงจรหน่วยความจำ	clean	7.02
1	thai_000078.wav	female	ฉะนั้นหนอนกอก็เป็นแมลงศัตรูข้าวชนิดหนึ่งที่ทำให้ผลิตผลข้าวลดต่ำลง	clean	5.62
1	thai_000079.wav	female	สัตว์ปีกที่มีการเลี้ยงกันในแง่การค้าคือ	clean	7.02
1	thai_000080.wav	female	ประกอบด้วยจันทันกันสาดแปลกลอน	clean	5.51
1	thai_000081.wav	female	ซึ่งใช้ส่วนต่างๆของร่างกายหรือเมล็ดพืชที่เป็นที่รู้จักคุ้นเคยมาเป็นตัวเทียบขนาด	clean	5.11
1	thai_000082.wav	female	กระบวนการผลิตแผ่นวงจรพิมพ์แบบ 2 หน้าทูโฮมประกอบด้วยขั้นตอนการชุบเคลือบดังแผนภาพแสดงภาพตัดขวางของรูเจาะ	clean	7.34
1	thai_000083.wav	female	เพื่อใช้ถ่ายทอดข้อมูลดิจิตอลหรือสัญญาณเสียงซึ่งอยู่ในรูปของสัญญาณ pcm	clean	8.54
1	thai_000084.wav	female	เพื่อแปลงให้เป็นข้อความสำหรับนำไปใช้ในระบบ	clean	11.08
1	thai_000085.wav	female	โดยไม่ต้องการให้ผู้ใช้ต้องเสียค่าใช้จ่ายในการจัดซื้อฮาร์ดแวร์เพิ่มเติมแต่อย่างใด	clean	5.31
1	thai_000086.wav	female	จำพวกสัตว์น้ำเช่นปลาช่อนดีหางเกล็ดปลาไหลหางหัวปลาหมึกกระดองหรือลิ้นทะเลปูม้าก้ามกระดองและอื่นๆ	clean	8.03
1	thai_000087.wav	female	เมื่อเปรียบเทียบกับอัตราถ่ายทอดข้อมูลของเครื่องคอมพิวเตอร์	clean	10.09
1	thai_000088.wav	female	พระราชทานให้ใช้เป็นหลักวิชาการและเทคนิคในการปฏิบัติการฝนหลวงในพุทธศักราช 2516 เป็นต้นมาจนตราบเท่าทุกวันนี้	clean	5.54
1	thai_000089.wav	female	ถ้ามุงด้วยกระเบื้องใช้กระเบื้องครอบเป็นส่วนปิด	clean	5.76
1	thai_000090.wav	female	ใช้เป็นทั้งผ้านุ่งผ้าเช็ดตัวผ้าเคนพุงและผ้าพาดไหล่	clean	6.32
1	thai_000091.wav	female	เลเซอร์ทำขึ้นจากของแข็งก๊าซของเหลวและสารกึ่งตัวนำ	clean	5.88
1	thai_000092.wav	female	จากการทดลองพบว่าโครงสร้างของสารตัวนำยิ่งยวดที่เตรียมได้อยู่ในระบบ	clean	7.02
2	thai_000093.wav	female	แต่สิ้นเปลืองค่าใช้จ่ายกับกระดาษกราฟโดยไม่จำเป็น	clean	6.23
2	thai_000094.wav	female	นอกจากนี้โครงสร้างของดีมอสยังเป็นโครงสร้างพื้นฐานของมอสเฟตกำลังทั่วๆไป	clean	9.26
2	thai_000095.wav	female	ด้วยวิธีการเดียวกันก็จะสามารถเก็บข้อมูลภาพอักษรทีละตัวเรียงกันไว้	clean	6.0
2	thai_000096.wav	female	และมีการออกแบบและผลิตให้เซลล์มีโครงสร้างต่ออนุกรมกันในแนวราบ 36 ตัว	clean	6.48
2	thai_000097.wav	female	วงจรสังเคราะห์ความถี่ที่มีในภาคผสมสัญญาณเป็นวงจรที่ทำหน้าที่สังเคราะห์ความถี่คลื่นพา	clean	11.74
2	thai_000098.wav	female	และมีการจัดอบรมให้ผู้เกี่ยวข้องทุกระดับทำความเข้าใจในระบบที่ได้พัฒนาขึ้น	clean	5.33
2	thai_000099.wav	female	และออกบิณฑบาตพรึบภาพไปด้วย	clean	6.41
2	thai_000100.wav	female	จึงสะดวกแก่การไถด้วยรถแทรกเตอร์ขนาดใหญ่	clean	5.76
2	thai_000101.wav	female	เพราะผู้ที่เรียนไปแล้วถ้าไม่รู้จักนำเอาความรู้นั้นไปพิจารณาหรือคิดทำอะไรต่างๆให้งอกเงยขึ้นมา	clean	5.83
2	thai_000102.wav	female	มรรคมีอาการมึนงงสับสนเลอะเลือนพูดเพ้อ	clean	5.21
2	thai_000103.wav	female	แต่การแสดงผลจะขึ้นอยู่กับการออกแบบอุปกรณ์ต่างๆที่ใช้กับเครื่องพิมพ์นี้	clean	5.83
2	thai_000104.wav	female	ส่วนการจัดลำดับก่อนหลังในการบันทึกแถบหรือจานแม่เหล็กนั้นควบคุมด้วยคอมพิวเตอร์	clean	6.66
2	thai_000105.wav	female	ซึ่งเราเรียกเขื่อนลักษณะนี้ว่าเขื่อนอเนกประสงค์	clean	5.51
2	thai_000106.wav	female	ยังไม่ได้ผสมปรุงหรือแปรสภาพ	clean	18.73
2	thai_000107.wav	female	ที่แสดงให้เห็นข้างล่างนี้จะแสดงเพียงเส้นลวดตัวนำที่เป็นลวดทองแดงที่มีขนาดต่างกันคือเส้นผ่าศูนย์กลาง 1.3 มิลลิเมตรและ 0.65 มิลลิเมตรเท่านั้น	clean	6.95
2	thai_000108.wav	female	5 คู่มือการใช้ฝึกสอนและพัฒนา	clean	5.02
2	thai_000109.wav	female	จากนั้นจึงจะผ่านเข้าวงจร demondrug	clean	6.38
2	thai_000110.wav	female	ดังนั้นจะได้สมการ transfer function ขณะเปิดรูปดังนี้	clean	6.62
2	thai_000111.wav	female	มีประชาชนนับถือกว่า 1,000 ล้านคน	clean	7.02
2	thai_000112.wav	female	แต่อีกใจหนึ่งนั้นเขาก็ยังรู้สึกต้องการที่พึ่งพิง	clean	5.08
2	thai_000113.wav	female	คือใช้กรงล้อที่มีตัวอักษร	clean	5.44
2	thai_000114.wav	female	และพบว่าโคนมลูกผสมขาวดำโคนสไตล์ฟรีเชี่ยนกับคนพื้นเมืองเป็นโคนมลูกผสมที่ให้นมดีที่สุด	clean	5.54
2	thai_000115.wav	female	โดยเจาะแผ่นคือเป็นรูกว้างกว่าหัวเทียนพอสวมเข้าได้	clean	9.6
2	thai_000116.wav	female	แต่จะสวมอยู่ถึงอายุ 6 หรือ 7 ขวบเท่านั้น	clean	5.65
2	thai_000117.wav	female	ดรกฤษณพงศ์กีรติกร	clean	5.36
2	thai_000118.wav	female	นอกจากนี้โครงสร้างของดีมอสยังเป็นโครงสร้างพื้นฐานของมอสเฟตกำลังทั่วๆไป	clean	6.38
2	thai_000119.wav	female	ด้วยวิธีการเดียวกันก็จะสามารถเก็บข้อมูลภาพอักษรทีละตัวเรียงกันไว้	clean	5.15
2	thai_000120.wav	female	และมีการออกแบบและผลิตให้เซลล์มีโครงสร้างต่ออนุกรมกันในแนวราบ 36 ตัว	clean	8.1
2	thai_000121.wav	female	วงจรสังเคราะห์ความถี่ที่มีในภาคผสมสัญญาณเป็นวงจรที่ทำหน้าที่สังเคราะห์ความถี่คลื่นพา	clean	10.08
2	thai_000122.wav	female	และมีการจัดอบรมให้ผู้เกี่ยวข้องทุกระดับทำความเข้าใจในระบบที่ได้พัฒนาขึ้น	clean	14.04
2	thai_000123.wav	female	เพราะผู้ที่เรียนไปแล้วถ้าไม่รู้จักนำเอาความรู้นั้นไปพิจารณาหรือคิดทำอะไรต่างๆให้งอกเงยขึ้นมา	clean	5.69
2	thai_000124.wav	female	มรรคมีอาการงุนงงสับสนเลอะเลือนพูดเพ้อ	clean	10.94
2	thai_000125.wav	female	แต่การแสดงผลจะขึ้นอยู่กับการออกแบบอุปกรณ์ต่างๆที่ใช้กับเครื่องพิมพ์นี้	clean	6.05
2	thai_000126.wav	female	ส่วนการจัดลำดับก่อนหลังในการบันทึกแถบหรือจานแม่เหล็กนั้นควบคุมด้วยคอมพิวเตอร์	clean	5.26
2	thai_000127.wav	female	ซึ่งเราเรียกเขื่อนลักษณะนี้ว่าเขื่อนอเนกประสงค์	clean	6.77
2	thai_000128.wav	female	ที่แสดงให้เห็นข้างล่างนี้จะแสดงเพียงเส้นลวดตัวนำที่เป็นลวดทองแดงที่มีขนาดต่างกันคือเส้นผ่าศูนย์กลาง 1.3 มิลลิเมตรและ 0.65 มิลลิเมตรเท่านั้น	clean	7.11
2	thai_000129.wav	female	5 คู่มือการใช้ฝึกสอนและพัฒนา	clean	6.3
2	thai_000130.wav	female	จากนั้นจึงจะผ่านเข้าวงจร D modulate แบบซิงโครนัส	clean	8.28
2	thai_000131.wav	female	ดังนั้นจะได้สมการ transfer function ขณะเปิดรูปดังนี้	clean	5.22
2	thai_000132.wav	female	มีประชาชนนับถือกว่า 1 พันล้านคน	clean	5.69
2	thai_000133.wav	female	แต่อีกใจหนึ่งนั้นเขาก็ยังรู้สึกต้องการที่พึ่งพิง	clean	5.04
2	thai_000134.wav	female	และพบว่าโคนมลูกผสมขาวดำโคนสไตล์ฟรีเชี่ยนกับโคพื้นเมืองเป็นโคนมลูกผสมที่ให้นมดีที่สุด	clean	9.31
2	thai_000135.wav	female	โดยเจาะแผ่นขื่อเป็นรูกว้างกว่าหัวเทียนพอสวมเข้าได้	clean	6.99
2	thai_000136.wav	female	แต่จะสวมอยู่ถึงอายุ 6 หรือ 7 ขวบเท่านั้น	clean	5.0
2	thai_000137.wav	female	ดรกฤษณพงศ์กีรติกร	clean	5.78
2	thai_000138.wav	female	แต่สิ้นเปลืองค่าใช้จ่ายกับกระดาษกราฟโดยไม่จำเป็น	clean	5.54
2	thai_000139.wav	female	นอกจากนี้โครงสร้างของ demos ยังเป็นโครงสร้างพื้นฐานของมอสเฟตกำลังทั่วๆไป	clean	6.31
2	thai_000140.wav	female	ด้วยวิธีการเดียวกันก็จะสามารถเก็บข้อมูลภาพอักษรทีละตัวเรียงกันไว้	clean	5.83
2	thai_000141.wav	female	และมีการออกแบบและผลิตให้เซลล์มีโครงสร้างต่ออนุกรมกันในแนวราบ 36 ตัว	clean	7.09
2	thai_000142.wav	female	วงจรสังเคราะห์ความถี่ที่มีในภาคผสมสัญญาณเป็นวงจรที่ทำหน้าที่สังเคราะห์ความถี่คลื่นพา	clean	6.86
2	thai_000143.wav	female	และมีการจัดอบรมให้ผู้เกี่ยวข้องทุกระดับทำความเข้าใจในระบบที่ได้พัฒนาขึ้น	clean	5.86
2	thai_000144.wav	female	และออกบิณฑบาตพรึบภาพไปด้วย	clean	5.26
2	thai_000145.wav	female	จึงสะดวกแก่การไถด้วยรถแทรกเตอร์ขนาดใหญ่	clean	5.47
2	thai_000146.wav	female	เพราะผู้ที่เรียนไปแล้วถ้าไม่รู้จักนำเอาความรู้นั้นไปพิจารณาหรือคิดทำอะไรต่างๆให้งอกเงยขึ้นมา	clean	6.14
2	thai_000147.wav	female	มรรคมีอาการมึนงงสับสนเลอะเลือนพูดเพ้อ	clean	5.3
2	thai_000148.wav	female	แต่การแสดงผลจะขึ้นอยู่กับการออกแบบอุปกรณ์ต่างๆที่ใช้กับเครื่องพิมพ์นี้	clean	7.74
2	thai_000149.wav	female	ส่วนการจัดลำดับก่อนหลังในการบันทึกแถบหรือจานแม่เหล็กนั้นควบคุมด้วยคอมพิวเตอร์	clean	5.73
2	thai_000150.wav	female	ซึ่งเราเรียกเขื่อนลักษณะนี้ว่าเขื่อนอเนกประสงค์	clean	6.91
2	thai_000151.wav	female	ยังไม่ได้ผสมปรุงหรือแปรสภาพ	clean	5.22
2	thai_000152.wav	female	ที่แสดงให้เห็นข้างล่างนี้จะแสดงเพียงเส้นลวดตัวนำที่เป็นลวดทองแดงที่มีขนาดต่างกันคือเส้นผ่าศูนย์กลาง 1.3 มิลลิเมตรและ 0.65 มิลลิเมตรเท่านั้น	clean	9.76
2	thai_000153.wav	female	5 คู่มือการใช้ฝึกสอนและพัฒนา	clean	6.94
2	thai_000154.wav	female	จากนั้นจึงจะผ่านเข้าวงจร demodulator แบบซิงโครนัส	clean	8.99
2	thai_000155.wav	female	ดังนั้นจะได้สมการ transfer function ขณะเปิดรูปดังนี้	clean	5.98
2	thai_000156.wav	female	มีประชาชนนับถือกว่า 1,000 ล้านคน	clean	5.76
2	thai_000157.wav	female	แต่อีกใจหนึ่งนั้นเขาก็ยังรู้สึกต้องการที่พึ่งพิง	clean	5.58
2	thai_000158.wav	female	คือใช้กรงล้อที่มีตัวอักษร	clean	5.02
2	thai_000159.wav	female	และพบว่าโคนมลูกผสมขาวดำโคนสไตล์ฟรีเชี่ยนกับคนพื้นเมืองเป็นโคนมลูกผสมที่ให้นมดีที่สุด	clean	5.54
2	thai_000160.wav	female	โดยเจาะแผ่นคือเป็นรูกว้างกว่าหัวเทียนพอสวมเข้าได้	clean	7.92
2	thai_000161.wav	female	แต่จะสวมอยู่ถึงอายุ 6 หรือ 7 ขวบเท่านั้น	clean	8.03
2	thai_000162.wav	female	ดรกฤษณพงศ์กีรติกร	clean	5.08
2	thai_000163.wav	female	นอกจากนี้โครงสร้างของดีมอสยังเป็นโครงสร้างพื้นฐานของมอสเฟตกำลังทั่วๆไป	clean	11.08
2	thai_000164.wav	female	ด้วยวิธีการเดียวกันก็จะสามารถเก็บข้อมูลภาพอักษรทีละตัวเรียงกันไว้	clean	5.45
2	thai_000165.wav	female	และมีการออกแบบและผลิตให้เซลล์มีโครงสร้างต่ออนุกรมกันในแนวราบ 36 ตัว	clean	6.94
2	thai_000166.wav	female	วงจรสังเคราะห์ความถี่ที่มีในภาคผสมสัญญาณเป็นวงจรที่ทำหน้าที่สังเคราะห์ความถี่คลื่นพา	clean	8.1
2	thai_000167.wav	female	และมีการจัดอบรมให้ผู้เกี่ยวข้องทุกระดับทำความเข้าใจในระบบที่ได้พัฒนาขึ้น	clean	13.69
2	thai_000168.wav	female	เพราะผู้ที่เรียนไปแล้วถ้าไม่รู้จักนำเอาความรู้นั้นไปพิจารณาหรือคิดทำอะไรต่างๆให้งอกเงยขึ้นมา	clean	5.28
2	thai_000169.wav	female	มรรคมีอาการงุนงงสับสนเลอะเลือนพูดเพ้อ	clean	5.44
2	thai_000170.wav	female	แต่การแสดงผลจะขึ้นอยู่กับการออกแบบอุปกรณ์ต่างๆที่ใช้กับเครื่องพิมพ์นี้	clean	6.0
2	thai_000171.wav	female	ส่วนการจัดลำดับก่อนหลังในการบันทึกแถบหรือจานแม่เหล็กนั้นควบคุมด้วยคอมพิวเตอร์	clean	6.36
2	thai_000172.wav	female	ซึ่งเราเรียกเขื่อนลักษณะนี้ว่าเขื่อนอเนกประสงค์	clean	5.26
2	thai_000173.wav	female	ที่แสดงให้เห็นข้างล่างนี้จะแสดงเพียงเส้นลวดตัวนำที่เป็นลวดทองแดงที่มีขนาดต่างกันคือเส้นผ่าศูนย์กลาง 1.3 มิลลิเมตรและ 0.65 มิลลิเมตรเท่านั้น	clean	5.07
2	thai_000174.wav	female	5 คู่มือการใช้ฝึกสอนและพัฒนา	clean	5.87
2	thai_000175.wav	female	จากนั้นจึงจะผ่านเข้าวงจร D modulate แบบซิงโครนัส	clean	5.33
2	thai_000176.wav	female	ดังนั้นจะได้สมการ transfer function ขณะเปิดรูปดังนี้	clean	5.21
2	thai_000177.wav	female	มีประชาชนนับถือกว่า 1 พันล้านคน	clean	5.58
2	thai_000178.wav	female	แต่อีกใจหนึ่งนั้นเขาก็ยังรู้สึกต้องการที่พึ่งพิง	clean	7.56
2	thai_000179.wav	female	และพบว่าโคนมลูกผสมขาวดำโคนสไตล์ฟรีเชียนกับโคพื้นเมืองเป็นโคนมลูกผสมที่ให้นมดีที่สุด	clean	17.18
2	thai_000180.wav	female	โดยเจาะแผ่นขื่อเป็นรูกว้างกว่าหัวเทียนพอสวมเข้าได้	clean	6.7
